id,keyword,location,tweet,label
238,attacked,,"URGENT: We need at least 318 more patriotic Americans to sign our card supporting our troops before midnight, and we’re missin…",0
239,attacked,Home,Did you just call me racist? 🤣 Britain is being attacked for being racist. Ergo: They… https://t.co/ZhA0maA05u,0
240,attacked,,"India Attacked by Islamic Terrorists (AGAIN) - Leftist Media Silent! Hundreds of Jihadists attacked Hindus, looted &amp; burned 1…",0
241,attacked,Somewhere in the Heavens,You know what My ascendant feels personally attacked,0
242,attacked,UK,"#USASupportsTerrorist 15 out of the 19 terrorist that ""attacked"" Americans on September 11, by flying planes into the World…",0
243,attacked,,20+ Hindus houses attacked &amp; burned in Telangana by peaceful Community. Stone pelted and houses looted. Even police perso…,1
244,attacked,"Perth, Western Australia",Id love to know how actually its just a different type of homophobia that happened to Wilson. He was a… https://t.co/mpXLgZUniA,0
245,attacked,"London, England","FT, emperor's got no clothes.. Biggest asset managers attacked over role in climate change Shareholders put pressure on BlackR…",0
246,attacked,Agnipath ka Mandua,Peacful mob attacked people in bhansia in adilabad district in Telangana. Pelted stones Looted houses Burnt vehicles ..…,1
247,attacked,Cascadia,Spot on. I fully expect #Bernie to be attacked on all sides at Tuesday's #DemDebate as and …,0
248,attacked,,"Some one asked me what it feels to have cancer. . It took me a while to figure it out, but to me having cancer feels li…",0
249,attacked,"Dwarka, New Delhi",Telangana experienced communal violence last night - at the stroke of midnight almost 500 Muslims attacked Hindus and the…,0
250,attacked,,"President Trump gave it all up to save this country. He gave up his billionaire lifestyle, successful business, popular T…",0
251,attacked,Arkansas,i feel attacked 😭 https://t.co/Jg0VPnKiUK,0
252,attacked,"London, England",Omg feeling attacked bc it’s true 🥺,0
253,attacked,"Alaska, USA",How do you snowflake- Trump hating idiots feel about Iran’s evil regime now? Last week you loved them! We aren’t against t…,0
254,attacked,BTS World,I feel attacked. https://t.co/jy5jPhzhEy,0
255,attacked,,"Who attacked Iran out of reason and breached their sovereignty, actually threatenin… https://t.co/i1YosfX7bX",0
256,attacked,,Jessica Yaniv just attacked outside the courthouse. His response: “Get away from me you f**king crazy f**ki…,0
257,attacked,Everywhere,"It's hard to have conversations about things we like, dislike, or have all around criticism for. P… https://t.co/iD35yJAZog",0
258,attacked,"Anchorage, AK",Literally attacked https://t.co/Cg9nEEaDxb,0
259,attacked,"मुंबई, भारत",Hindu Vahini Karyakarta house is Burnt &amp; attacked by MIM goondas in Bhansia should arrest…,0
260,attacked,"Milwaukee, WI","What kind of illusion are you under? bernie has been consistently attacked by the media, othe… https://t.co/DlWViUO6Nr",0
261,attacked,Earth,#Jansena Chief and cine star #PawanKalyan arrived at #Vizag airport and headed to Kakinada where his party men were at…,0
262,attacked,,Muslim mob attacked Hindu families in Telangana. Internet banned. #Secularism https://t.co/UqFkqE0zi4,0
263,attacked,"Bangalore, Karnataka, India",🔻 GDP % at 6 yr low 🔺 Inflation at 6 yr high 🔻 Nominal GDP% at 45 yr low 🔺 Unemployment at 45 yr high 🔺 Petrol @ 80 🔺 Oni…,0
264,attacked,Utopia,I feel SO ATTACKED rn https://t.co/yXBcSLffo4,0
265,attacked,Kirinyaga/Kenya,"It is with utmost acceptance of locusts' will, that we announce the decimation of CS Mwangi Kiunjuri 😂😂 He was attacked…",0
266,attacked,Chennai,"Congress demands Home Minister Amit Shah’s statement on Devinder Singh, asks What is DSP's connection to Parliament attack &amp;…",0
267,attacked,India,I thought I'll get attacked by some people for saying this 😅,0
268,attacked,"Lagos, Nigeria",Son and teenage girl arrested after couple attacked at Centurion home https://t.co/Wd9rbN13YV,0
269,attacked,AI Dungeon,You use unblocking spells to keep your horse running when it gets attacked.,0
270,attacked,United States,"YOU’VE BEEN SELECTED | MIDNIGHT DEADLINE: After Iran attacked our troops, they need to know folks at home have their backs. We…",0
271,attacked,manchester city forever,"The abuse I’ve had from this tweet has been unbelievable. I’ve been called a paedophile and a nonce, and been attacked ab…",0
272,attacked,,Video from #Iran Exact date &amp; location uncertain Source says people identified an undercover agent &amp; attacked him. Other…,0
273,attacked,"Ksabadi, Korba","#Bhainsa , 18 houses belonging to Hindus burnt and properties looted by Muslim mob : Local Muslim youth were enraged af…",0
274,attacked,,"Dear #XRPcommunity I Connected Dots and Took Heat For It I Have to Ask, Why Are All The Accounts Who Attacked Me Intentio…",0
275,attacked,iKONIC and ARMY,feeling attacked right now https://t.co/x59FZGR1Jb,0
276,attacked,bhavnagar,"The Congress attacked Modi and called him a Hindu Jinnah. Using words like Hindu Jinnah, Hindu terror… https://t.co/He10xfaSva",0
277,attacked,,Terrorists attacked people in Telangana Smaller districts of Bhainsa and Nirmal saw terror mob burned few places and tar…,0
278,attacked,whipped for kim doyoung,"shhh, we'll get attacked for wanting dontent (doyoung content) 😔",0
279,attacked,,These toxic by9ners dogged the “y’all started this mess” by saying “emang semuanya salah by9 lagi” omg im sorry but we’re never…,0
280,attacked,"Glasgow, Scotland","Solidarity with , a long-time fierce warrior for women's rights around the globe, who's now being attacked by…",0
281,attacked,"Dopehole,USA ",not long after #lifetime #survivingrkelly part 2 aired earlier this month one of his girlfriends went live on #faceboo…,0
282,attacked,ela/dela,I don't say playm is the best agency tho?? I agree they're suck at management and promote their artists but at least they…,0
283,attacked,,"Islamic Jihadist mob attacked Hindus, looted &amp; burnt 18 Houses &amp; their property in Bhainsa town of Nirmal dist,Telangana la…",0
284,attacked,"Carolina, Puerto Rico",Remember when Brie Larson said we needed more diversity in critics for THIS exact reason and the internet attacked her... he…,0
285,attacked,New York City,Clinton admitted he could have killed bin Laden in 1998 but chose not to https://t.co/IEaIg9TThI We know what that inact…,0
286,attacked,,Why have you stopped short with only ABVP and have not questioned the ABVP cadre who initiated the att… https://t.co/aVk3SHS4Uh,0
287,attacked,,Why did he have to be my 1st Bias 🙈 I am not ready to be attacked,0
288,attacked,,"So because I've not read, heard or seen Meghan being racially attacked its b/c Im white and all white people are ra… https://t.co/DzccMLENCg",0
289,attacked,,"The police recording brutally arrested a Muslim man in #Accrington, even though the Muslim man had volunteered ... but t…",0
290,attacked,heaven,"The defenseless people were being attacked &amp;shot from all sides by security forces &amp;plainclothes agents. Suddenly, three bul…",0
291,attacked,India,"Largscale violence in #Bhainsa, dist Nirmal of #Telangana. #Peacefuls attacked Hindus, looted &amp; burnt property, pelted stones…",1
292,attacked,London,I’m really sick and tired of them trying to sideline socialists like me. The LP is a broad church that…,0
293,attacked,,she ran away when i got closer and almost attacked me when i picked her up :(.,0
294,attacked,,Where’s Isabella I’m being attacked on twitter again,0
295,attacked,,Just looking for your comment in the 1500 protestors that were murdered by the iranian tyrannical govern… https://t.co/G6mi1lxEXz,0
296,avalanche,Hell,Washington has an avalanche rescue goat. His name is Mazama. https://t.co/RAvm6Nxz6B,0
297,avalanche,South Africa,petition for KFC to bring back the avalanche,0
298,avalanche,,BSF ‘Borderman’ killed in avalanche: On Jan 13 evening at 8:30 pm an avalanche hit a BSF deployment in Naugam sector on…,0
299,avalanche,"Bangalore, India","1 BSF soldier killed in avalanche in Kashmir's Naugam sector, 6 other personnel rescued.",0
300,avalanche,,"Very sad news coming in. 3 soldiers killed, 1 missing in avalanche in Machil sector.",0
301,avalanche,Vancouver,A skier caught in an avalanche in Banff National Park on Friday has died of her injuries https://t.co/tfqL1SiPVA https://t.co/gXX2rPjHS2,0
302,avalanche,"New York, USA",read everything Avalanche here! https://t.co/k1cBbCmrh3 #followtrain,0
303,avalanche,"Chennai, India","Five soldiers were trapped under the #avalanche, efforts are on to trace one missing soldier https://t.co/qPWN5ug5w7 #Machil",0
304,avalanche,"Hyderabad, BHARAT",Three Army soldiers were killed and another was missing after an avalanche hit their post in Machil sector along the LoC…,0
305,avalanche,"Pune, India",JUST IN: Avalanche strikes Indian Army post in Machil sector along LoC in Jammu &amp; Kashmir. 5 soldiers were believed to b…,1
306,avalanche,India,"4 soldiers, 5 civilians killed in avalanches in Jammu and Kashmir. https://t.co/jhOYNZJ74W https://t.co/cy8dFRz6VW",1
307,avalanche,"Indore, India",Terrible news coming from J&amp;K's Machil sector where we have lost 3 soldiers and one soldier is still missing as their p…,1
308,avalanche,India,"10 including 4 army soldiers, one BSF constable killed in #avalanches in #Kashmir https://t.co/00u3Qm1UCS #avalanche",0
309,avalanche,"Oregon, USA",Snowmobiler dies in Eastern Oregon avalanche - KTVZ https://t.co/CnJoXRE0pD,0
310,avalanche,Another World♥️♦️♠️♣️🃏💫⭐︎,Hi Respected #Friends Hello #TweeterWorld #Namaste 🙏 G.morning Everyone 🤗 Avalanche Effect At Shimla INDIA Enjoy The Be…,0
311,avalanche,Turkey,#SRINAGAR: A BSF jawan lost his life while six others were rescued after an avalanche along the Line of Control (LoC) in Ka…,0
312,avalanche,"Vadodara, India",JUST IN: BSF lost a *Borderman* in avalanche on 13th Jan evening when at 8:30PM an avalanche hit a BSF deployment in Nau…,1
313,avalanche,"Islamabad, Pakistan","Breaking News: At least 51 people have been killed in a snow avalanche in Neelum valley of Azad Kashmir , officials sa…",0
314,avalanche,@forextrader @bitcoinmining,⁠Turkey’s first university blockchain center BlockchainIST jumps into Emin Gün Sirer’s Avalanche https://t.co/Gr6NLOdP2I,0
315,avalanche,"Umarkot, Pakistan","Avalanche strikes #NeelumValley &amp; it's been 10 hours, our people couldnt make a headlines in #Pakistanimedia. Laiba… https://t.co/gPZVvMpud8",1
316,avalanche,"Islamabad, Pakistan","Breaking News: At least 51 people have been killed in a snow avalanche in Neelum valley of Azad Kashmir , officials said in Muzaffarabad.",1
317,avalanche,"Capão Redondo, São Paulo","We’re a team of Deaf Media Crew of Color (Actors/Filmmakers) who are traveling to Sundance with two ASL interpreters, w…",0
318,avalanche,,#SONDAKİKA #breakingsound Avalanche disaster in Pakistan Kashmir: 57 dead https://t.co/LJwe842mMN,0
319,avalanche,Aryavarta,Saddened by the martyrdom of soldiers because of avalanche in Kashmir. Tribute to the martyred soldiers. Prayer for quick…,0
320,avalanche,Turkey,BSF jawan killed in Naugam sector avalanche https://t.co/wXolbxFBIQ,0
321,avalanche,,The defence sources said three soldiers were killed and another was missing after an avalanche hit an Army post in… https://t.co/UhrpaVafAc,0
322,avalanche,,Tickets to avalanche game on your birthday check ✔️ meeting joe Thornton and Nathan Mackinnon bucket list goals… https://t.co/VCMPpdbF1Z,0
323,avalanche,"Jammu, Jammu And Kashmir",#SRINAGAR: A BSF jawan lost his life while six others were rescued after an avalanche along the Line of Control (Lo… https://t.co/QVUJWgy3li,0
324,avalanche,,Army jawans &amp; BSF post is said to have come under heavy avalanche respectively. Till now 1 BSF Soldier lost his life &amp; 1 A…,0
325,avalanche,,Prayers for those who are stuck and those who lost their lives in the avalanche at #NeelumValley #Pakistan #,1
